France,Château Pichon Longueville
US,Far Niente
Italy,Le Piane
US,Macauley
France,Camille Giroud
France,Domaine de la Pousse d'Or
Italy,Roberto Sarotto
Italy,Germano Angelo
Italy,Bric Cenciurio
US,Baileyana
France,Domaine Jean Foillard
Portugal,Quinta do Passadouro
Italy,Felsina
US,Fritz
US,Chateau St. Jean
France,Domaine Chignard
Italy,Dievole
Italy,San Fabiano Calcinaia
Australia,Mount Langi Ghiran
Australia,Coriole
New Zealand,Ata Rangi
France,Jean-Paul Thevenet
Chile,Santa Helena
France,Château Pierre de Montignac
France,Clos de Haute-Combe
France,Domaine des Nugues
Italy,Matané
Chile,Misiones de Rengo
US,Redhawk
US,Seven Bridges
US,Axios
France,Château Bouissel
Spain,Viñedos de Paganos
Italy,Giuseppe Cortese
US,Cent'Anni
France,Domaine Gérard Fiou
Italy,Fattoria Le Pupille
France,Domaine Jean-Paul Balland
US,Sinor-LaVallee
US,Baer
US,Molnar Family
Argentina,Bodega Aconquija
US,Spindrift Cellars
Spain,Luis Alegre
Italy,Farnese
Argentina,Weinert
France,Château Lamothe Guignard
Australia,Creed of Barossa
Austria,Hermann Moser
Austria,Lenikus
France,Vignobles Berthier
Germany,Villa Huesgen
Portugal,Fontes da Cunha
Italy,Gradis'ciutta
Italy,Niedermayr Josef
US,Scott Paul
Germany,St. Urbans-Hof
Chile,Polkura
Italy,Cascina Luisin
Italy,Castello Gabiano
France,Domaine Françoise André
US,Eternal
US,Harbes Family Vineyard
Chile,Ritual
US,Tensley
Spain,Terroir Al Límit
Spain,Vetus
Italy,Vigne dei Mastri
France,Vignobles Bulliat
France,Arnaud Baillot
US,Bargetto
Portugal,Douro Family Estates
Italy,Ferrero
Spain,Viñas del Vero
Spain,Pago de Carraovejas
Italy,Corte Pavone
Italy,Cupano
France,Domaine de la Grenaudière
France,Domaine Lecomte
Portugal,Adega Cooperativa Ponte de Lima
France,Roger et Didier Raimbault
Australia,Tamar Ridge
South Africa,Vrede en Lust
Italy,Vasco Sassetti
Spain,Vaza
France,Joseph Mellot
France,Château Chatard
Italy,Ada Nada
Italy,Cascina Bongiovanni
Italy,Casetta
France,Bordeaux-style Red Blend
France,Château Gramond
France,Château la Baronnerie
France,Château la Verrière
US,Core Winery
US,Jordan
Portugal,Quinta Seara d'Ordens
Uruguay,Familia Deicas
Italy,Banero
US,Barefoot
Italy,Bonotto delle Tezze
US,Silver Ridge
Bulgaria,Targovishte
US,McManis
US,Emmolo
US,Field Stone
Chile,Casas del Toqui
Portugal,Valle Pradinhos
Brazil,Villaggio Grando
Chile,oops
US,Cerruti
US,Brick House
France,Château Villemaurine
US,Dashe Cellars
US,Dunning Vineyards
US,Schermeister
US,Gypsy Dancer
US,Weatherborne
US,Tobacco Road
Italy,Arnaldo Caprai
US,Blackjack
US,Acorn
Spain,Castillo Clavijo
Spain,O. Fournier
Italy,Poliziano
Chile,San Elias
Chile,Tololo
France,Château Lacombe Noaillac
Chile,Chono
US,Big House
Chile,Calcu
France,Le Cirque
France,Château de Jau
Chile,P.K.N.T.
Spain,Naia
Italy,Poggio alla Sala
US,Tamayo Family
Spain,Montecillo
US,Orchid Hill
US,P2
US,Rosenthal-Malibu Estate
Spain,Dominio Buenavista
Germany,Dr. H. Thanisch (Erben Müller-Burggraef)
South Africa,Warwick
Spain,Viña Gormaz
US,Surfrider
Australia,Nepenthe
France,Château Peyrabon
US,Clos du Bois
US,Davis Bynum
US,DeTierra Vineyards
France,Domaine Charles Baur
Italy,Siro Pacenti
US,K Squared Cellars
Australia,Kay Brothers
US,Megan Anne
Italy,Trerose
Italy,Villa Calcinaia
France,Vinovalie
US,Wait Cellars
US,Crespi Ranch
France,Domaine D'en Ségur
France,Domaine du Théron
Italy,Canneto
Portugal,Casa Ermelinda Freitas
France,Château Lastours
US,Deer Creek
Germany,Dr. Bürklin-Wolf
Italy,Il Paradiso di Manfredi
France,Château de Bellevue
France,M. Chapoutier
Italy,PoderNuovo a Palazzone
US,The Dancing Fox
Italy,Leopoldo I di Toscana
France,Ogier
Italy,Podere Monastero
Italy,Poggio Mandorlo
Greece,Semeli
US,Tom Eddy
Spain,Vega Escal
US,YNOT
South Africa,KWV
South Africa,Thorntree
Spain,Castillo de Monjardin
Spain,Masies d'Avinyo
Spain,Arroyo
Spain,Osborne Selección
South Africa,Slowine
Spain,Condesa de Leganza
Spain,Estancia Piedra
US,Pursued by Bear
US,Aperture
Austria,Josef Jamek
US,Chenoweth
France,Domaine Saint-André de Figuière
US,Taft Street
Spain,Monte Clavijo
Italy,Piera Martellozzo
Argentina,Siesta Wines
US,Stanburn
US,Bread & Butter
US,Back Seat
Argentina,Domaine Jean Bousquet
Argentina,Tamarí
Spain,Vinícola de Castilla
US,Damas
US,Doukénie
Argentina,Casa de Campo
US,Ranchero Cellars
US,San Antonio
Austria,Geyerhof
France,Domaine du Petit Métris
Austria,Buchegger
Spain,Lecco
US,Saviah
Italy,Sobrero
US,The Tribe
Austria,Esterházy
US,Fidelitas
US,Flywheel
New Zealand,Zeal
Italy,Andreola Orsola
Italy,Antonini Ceresa
US,Christine Andrew
Italy,Colesel
Italy,Costaripa
Italy,Malibràn
Australia,Strait Jacket
Chile,Viña Santa Cruz
Greece,Hatzimichalis
New Zealand,Goldwater
New Zealand,Gunn Estate
US,Bella Luna
Italy,Vigne Regali
US,Hestan
US,Château Julien
Romania,Cramele Halewood
US,Fontanella
,Tsililis
Spain,Leda
Germany,Reinhold Haart
US,Havens
US,Liparita
Australia,Tahbilk
US,Three
US,Wallis Family Estate
France,Domaine Marcel Deiss
France,Château de Lavernette
US,Hertelendy
US,Addendum
France,Château Simon
Portugal,Conceito Vinhos
US,Keller
US,Kimsey
US,Montemar Wines
Portugal,Quinta do Sobral
US,Chateau Montelena
US,Elizabeth Rose
Italy,Luretta
Portugal,Quinta da Romaneira
Germany,Dr. Hermann
Spain,Viña Vilano
Germany,Johann Falkenburg
Italy,Ciù Ciù
Spain,Marqués de Riscal
US,Maybach
France,Domaine Pichot
Italy,Petrelli
France,Marquis de Goulaine
Italy,Mocavero
US,Wild Coyote
US,For a Song
France,Danielle de l'Ansée
France,Domaine Vincent Carême
US,Stemilt Creek
Portugal,Adega de Favaios
US,Antiquum Farm
Italy,Cascina delle Rose
France,Château de Gayon
US,Della
Israel,Segal's
Israel,Shiloh Winery
US,Envy
Spain,Bodegas del Muni
Spain,Capa
US,Domaine Pouillon
Portugal,J. & F. Lurton
Spain,Pago de la Jaraba
Spain,Alzania
Spain,Bodegas Bleda
Argentina,Matias Riccitelli
US,McGah Family
Italy,Piazzo Armando
Moldova,Purcari
Portugal,Quinta da Casaboa
Portugal,Quinta de Lourosa
Portugal,1912 Winemakers
US,Amici
Italy,I Sodi
US,Adler Fels
Italy,Balestri Valda
Israel,Carmel
US,Cielo
Portugal,Roquevale
,Ross-idi
South Africa,Tokara
Germany,Bollig-Lehnert
Hungary,Kikelet
US,LangeTwins
France,Corton André
US,Adastra
France,Domaine François Lamarche
Germany,Schmitges
US,Joseph Family
Germany,Kurt Hain
Argentina,Flechas de los Andes
France,Domaine de la Vougeraie
US,JLC
US,Mueller Family Vineyards
Portugal,Sogrape
US,Territorial
France,Domaine Coustarret
US,Boekenoogen
Australia,Casella
Greece,Dionysos
Italy,Badia a Coltibuono
Italy,Conti Leopardi di San Leopardo
Australia,Hugh Hamilton
US,Sensorium
Italy,Bottega Vinaia
US,Russian Hill
US,Sherwood House Vineyards
France,Villa des Anges
US,Lander-Jenkins
France,Laroche
US,Left Bend
Spain,Mont Marçal
US,Old Soul
France,Hervé Kerlann
Italy,Cantina di Sorbara
France,Château du Carrubier
US,Coyote Canyon
France,Domaine de l'Echelette
Italy,Tamellini
US,Three Thieves
US,Trenza
South Africa,Van Loveren
Italy,Ventolaio
Italy,Cantina di Monteforte
South Africa,De Wetshof
US,DeLorimier
France,Domaine de Dauliac
France,Domaine Laleure-Piot
South Africa,Glenelly
South Africa,Luddite
Italy,Merotto
Bulgaria,Domaine Boyar
France,Léon Perdigal
South Africa,Painted Wolf
France,Julien Schaal
England,Nyetimber
US,Galerie
France,Jean Biecher & Fils
Australia,Joseph
Germany,Schumann-Nägler
Italy,Sorelle Bronca
US,Nicholas Cole Cellars
US,J Wrigley
Italy,Marilena Barbera
US,McClean
Spain,Paramus
New Zealand,Lake Chalice
US,Winery at La Grange
Italy,Spadafora
Italy,Tenuta Gorghi Tondi
Italy,Terrazze dell'Etna
Italy,Alessandro di Camporeale
Italy,Barone Montalto
US,Chloe
Italy,Contrada Santo Spirito di Passopisciaro
US,Kana
US,McDermaid
New Zealand,Nick Goldschmidt
Italy,Castello di Razzano
Italy,Marchesi Alfieri
New Zealand,Ponga
US,Roessler
France,Château de Malengin
France,Vincent Couche
US,Hourglass
France,Jean-Claude Boisset
France,Lelarge-Pugeot
Spain,Dehesa de los Llanos
Italy,I Favati
Spain,Viña Herminia
Argentina,Andean
Spain,Bodegas Fuentespina
South Africa,Bizoe
France,Château Barbanau
France,Château Margüi
US,Orsi Family Vineyards
Spain,Ossian
US,Kicker Cane
US,Kontokosta
France,Rigal
Italy,Tenuta Grimani
Italy,Val di Suga
US,Vin Vault
US,Zoetic Wines
France,Cave de Tain
Germany,Dachshund
US,Summerland
US,Tangent
US,Venge
Italy,Borgo Isolabella
Italy,Castello di Vicarello
France,Domaine Guillot-Broux
Italy,Ghione
Italy,Fabrizio Dionisio
Argentina,Finca Decero
US,Due Vigne
US,Hard Row To Hoe
Italy,Baglio Curatolo Arini 1875
US,Beresan
US,Cabot Vineyards
Spain,Marqués de Terán
France,Maurice Ecard
Italy,Maurigi
New Zealand,Jules Taylor
Italy,Scilio
Italy,Ciabot Berton
Italy,Alessandro Veglio
Italy,Negretti
Spain,Pingao
Argentina,Ruta 22
Germany,Sun Garden
France,Château du Caillau
US,Chateau Walla Walla
France,Le Grand Vallat
Spain,Marques de Monistrol
Italy,Monteci
US,O
US,Sweet Valley
Spain,Fernández de Piérola
France,Raymond Beck
Spain,Cristalino
US,Buttonwood Farm
US,Thornton
US,Barefoot Cellars
US,Bel Arbor
US,Mumm Cuvée Napa
US,M. Trinchero
US,Newlan
Spain,Parxet
US,Laelaps
US,Lumos
Germany,Thanisch
Germany,Toni Jost
US,Ground Boots
France,Christian Leperchois
Austria,Weninger
France,Château de Costis
France,Château du Cros
France,Château Haut-Mongeat
US,Galante
Australia,Mesh
US,Inman Family
US,Longplay
Italy,Antonelli
France,Caves de Rauzan
France,Château Brethous
Italy,Tabarrini
France,Château Rauzan Despagne
Italy,Cirulli
France,André Kientzler
US,Bodega Rancho
US,Veritas
Italy,Pasetti
Spain,Picos Pardos
Slovenia,Štoka
Spain,Toriles
US,Veedercrest
Austria,Kracher
Spain,Marqués de Gelida
France,Meyer-Fonné
Croatia,Bibich
US,Shypoke
France,Château du Coing de Saint-Fiacre
France,Château Jean-Faure
US,Riverhaven
South Africa,Bouchard Finlayson
US,Churchill Cellars
New Zealand,Mountford
France,Château Béhèré Courtin
France,Château la Tour de Bessan
France,Vieux Château des Templiers
Italy,Cesarini Sforza
France,Domaine des Roches Neuves
New Zealand,Vavasour
Spain,Viña Mein
Italy,Rocca di Montemassi
Italy,Boscarelli
Spain,Leira
Italy,Morisfarms
Italy,Ormanni
Portugal,Quinta da Gaivosa
France,Château La Croix de Queynac
France,Château l'Espérance
US,Croma Vera
Italy,Demarie
Italy,Ellena
Spain,Encanto
Spain,Finca Jakue
Spain,Taron
US,Almquist
Spain,Aspaldi
Austria,Biegler
Spain,Carravid
France,Château Croix de Mission
France,Château du Juge
US,Latah Creek
Austria,Golser Wein
France,Château d'Orschwihr
US,Saggi
US,Scheid Vineyards
Austria,Iby
France,Mas Amiel
Spain,Arrocal
US,Rombauer
France,Domaine Sylvain Pataille
US,Vidon Vineyard
Italy,Villa Raiano
Italy,Bella Bollè
Argentina,Tierra Prometida
US,Stonegate
Argentina,Tapiz
South Africa,Two Oceans
France,Domaine Thierry Mortet
US,Garnet
Italy,Arbiola
US,Quackenbush
Argentina,Tango Reàl
US,Earthquake
US,Artisan Uprising
Spain,Bodegas Imperiales
France,Domaine Coudoulis
Germany,Weingut Weber
Italy,Castello di Meleto
Italy,Cecchi
Italy,Diadema
Greece,Zacharias
US,Espana Robles
Spain,Molí dels Capellans
Italy,Plozza
France,Clos des Verdots
France,Domaine de la Tour Boisée
France,Domaine du Moulin Berger
South Africa,Meerlust
France,Mommessin
Italy,Valle
South Africa,Black Pearl
South Africa,Diamond River
US,Enjoie
Chile,Gracia de Chile
Spain,Recoletas
Spain,Viña Costeira
Uruguay,Pueblo del Sol
Germany,Brüder Dr. Becker
Italy,Caves Cooperatives de Donnas
Spain,Edetària
Germany,Weingut Georg Albrecht Schneider
Italy,Marangona
Italy,Peter Zemmer
US,Rhiannon
France,Terre de Vignerons
France,Château Les Bertrands
Brazil,Salton
France,Château Marot
US,Gray Ghost
Chile,Junta
US,Mario Perelli-Minetti
US,Salvestrin
US,Horton
Uruguay,Marichal
Italy,Luce della Vite
US,Baiting Hollow Farm Vineyard
France,Château de la Grenière
France,Château de Sainte-Gemme
Argentina,Cupcake
Italy,Cà dei Frati
US,Chacewater
France,Château de Berne
France,Château Minuty
France,Château Roubine
US,Clos LaChance
US,Expression 39
Argentina,Fabre Montmayou
Austria,Wieninger
US,Ancient Peaks
France,Château Saint-Maur
US,Chêne
Italy,Citari
US,Den Hoed
Italy,Feudo Arancio
Italy,Feudo Disisa
Italy,Feudo Monaci
Israel,Flam
New Zealand,Ara
Israel,Bazelet HaGolan
US,Belhurst
Spain,Convento San Francisco
France,Domaine Chasselay
US,Lujon
US,Mahoney
US,Swirl
Spain,Altozano
France,Baron Philippe de Rothschild
Argentina,Bodega NQN
US,Bowtie
France,Château Briot
France,Château Chaubinet
France,Château de Lugagnac
France,Château Gabaron
France,Château Vieux Ferrand
Spain,Don Olegario
Italy,Cortenova
Italy,Pasqua
Argentina,San Huberto
France,Sirius
Spain,Louis Drescher
Argentina,Finca Los Maza
US,Deep Sea
US,Des Voigne Cellars
France,Collegiale des Domaines de Loire
France,Bougrier
Italy,Cavazza
Italy,Nobilissima
Italy,Baldi
Italy,Biancariva
South Africa,Roos Family
US,Mancan
Italy,Adria Vini
Germany,Art of Earth
France,Albert Besombes
Italy,Amore di Amanti
France,Les Vignerons du Pallet
Spain,La Zorra
Canada,Black Hills
Austria,Hillinger
Austria,Lagler
Austria,Muhr-Van der Niepoort
Canada,Painted Rock
Austria,Mantlerhof
Italy,Mario Gagliasso
US,Burbank Ranch
Canada,Church & State
US,Corvus
Portugal,Vinha Paz
Italy,Podere Sapaio
Portugal,Quinta do Quetzal
US,Brogan
Italy,Grattamacco
Italy,Cola
France,Domaine les Cantates
Italy,Fattoria di Grignano
Italy,Ferghettina
Germany,Dr. Pauly Bergweiler
France,Veuve Clicquot Ponsardin
Italy,Villa
Italy,Dezzani
Spain,Lagar del Rey
Spain,Mas d'en Gil
Italy,Poderi Elia
Spain,Portal del Priorat
Italy,Cantina Terre del Barolo
US,Castillo's Hillside Shire
France,Château La Greffière
France,Domaine de Cabriac
US,J.R. Dill
Italy,San Silvestro
Italy,Pelissero
Australia,Peter Lehmann
US,Selene
US,Stephen & Walker
Italy,Pe're Alessandro
Italy,Roagna
Italy,Gianni Gagliardo
Portugal,Burmester
Italy,Cottini
France,Lafage
France,Domaine Calvet-Thunevin
France,Château Avernus
Austria,Heiss
Italy,Monte dall'Ora
Portugal,Andresen
Italy,Rivera
Austria,Skoff
Canada,St. Hubertus
US,Borjón
US,Canvasback
France,Château Haut-Monplaisir
France,Domaine du Fief aux Dames
Italy,Domenico Clerico
Italy,Cantine Paolo Leo
France,Cave de Hunawihr
US,Continuum
US,Domaine Eden
France,Esterlin
Italy,Raccaro
US,Lavinea
US,Windrun
Spain,Sedosa
France,La Fleur Ribeyrolles
Portugal,Caves Bonifacio
France,Château Champ du Moulin
France,Château Saint-Florin
France,Cheval Quancard
US,Elephant Seven
France,A. de Luze et Fils
US,Bodkin
Argentina,Altamira
Argentina,Finca La Luz
Italy,Il Pollenza
Portugal,Barros
US,Carr
France,Domaine de Nalys
Italy,Cantina Zaccagnini
France,Château de la Jaubertie
Hungary,Apátsági
US,Bryn Mawr Vineyards
Portugal,Casa Agricola Alexandre Relvas
Italy,Col dei Venti
US,Delgado
US,Dois Irmãos
France,Florian Roblin
US,Heart Catcher
Italy,Tenuta Santo Pietro
Germany,Weingut Stadt Lahr
US,Windsor Oaks
France,Château les Reuilles
France,Domaine de la Prébende
France,Vincent Lataste
Italy,Marcato
Italy,Il Molino di Grace
US,Iris Vineyards
US,Joseph Soggé
Italy,La Castellina
France,Merlot-Tannat
US,Trig Point
US,Tyler Florence
US,R. Stuart & Co.
US,L'Oliveto
Portugal,Martha's Wines
France,Palmer & Co
Italy,Rocca di Castagnoli
US,Silver Mountain
US,Alchemist
US,Maison Basque
South Africa,Saxenburg Estate
US,Buffalo Ridge
France,Michel Lynch
France,White Blend
France,Mont Tauch
US,Dolce
Chile,Almaviva
Chile,Seña
US,Chalone Vineyard
Italy,Crocedimezzo
France,Domaine Maestracci
Uruguay,Gimenez Mendez
Georgia,Tbilvino
US,Anew
Italy,Bolla
US,Tom Gore
France,Yves Leccia
US,786 Wines
New Zealand,Black Cottage
US,Borrellie
US,Irwin Family Vineyards
France,Domaine de Vaugondy
France,Etienne Boileau
US,Cloudlift Cellars
France,Clos d'Audhuy
US,Co Dinn
France,Domaine Guy & Yan Dufouleur
Italy,Donatella Cinelli Colombini
Bulgaria,K Cellars
Italy,Kössler
Italy,La Mannella
Italy,Le Mandolare
,Orbelus
Germany,Schloss Saarstein
Germany,Thomas Schmitt
Argentina,Otero Ramos
Italy,Tirapelle Nicola
Italy,Vitevis
US,San Juan Vineyards
Argentina,Vila
Argentina,Bodegas Escorihuela
US,Fanucchi
US,Chateau Morrisette
US,Yellow Hawk Cellar
Spain,Campo Eliseo
Spain,Cepa 21
France,Domaine Chanson
France,Domaine Rossignol-Trapet
France,Nicolas Gaudry
US,Scroll
Italy,Silvano Bolmida
Italy,Stefania Mezzetti
Italy,Tenute dei Vallarino
Italy,Fontana
US,French Creek
Italy,Giannoni Fabbri
Italy,Musso
France,Musset-Roullier
Italy,Torraccia del Piantavigna
US,Horse & Plow
Italy,Cormòns
France,Domaine de Jarras
France,Domaine Grosbois
Spain,El Pensador
US,Harmonique
US,Helwig
Portugal,Herdade dos Coelheiros
US,Jacob Williams
US,Kramer
Portugal,Barão de Vilar
France,Domaine de Bellecours
US,Apsara
Spain,Arínzano
France,Bertrand-Delespierre
Italy,Castel Boglione
Italy,Castello Bonomi
France,Chassenay d'Arce
France,Château du Seguinier
France,Château Jean Faux
France,Château Jussas
France,Château la Freynelle
France,Château Labatut
France,Château Les Martins
France,Château Rocher Bellevue
US,Mollie
Austria,Nittnaus Anita und Hans
Austria,Heribert Bayer
Austria,Weszeli
Austria,Franz Hirtzberger
Argentina,Anko
Spain,Bodegas Tintoralba
US,Skinnygirl
France,Château de Ricaud
France,Château le Noble
France,Château Les Gravières de la Brandille
US,Seven Daughters
Argentina,Mil Piedras
Spain,Raimat
US,The Loyal Companion
France,Château de Lavagnac
US,Insatiable
Spain,Espectacle
US,Barons V
Italy,Cantina di Venosa
Spain,Castillo Labastida
Spain,Celler Arché Pagès
France,Château Bel Air Perponcher
France,Château Clos de Sarpe
France,Château du Domaine de l'Eglise
France,Château Fombrauge
France,Château Fonsèche
France,Château Joinin
France,Château La Maroutine
France,Château Malbec
France,Château Mongravey
France,Château Reverdi
Italy,Donnachiara
France,Château Bois Malot
France,Château de Rayne Vigneau
US,Dobbes Family Estate
US,Fortress
Chile,Garage Wine Co.
US,Jaxon
US,Lawer
US,Little Giant
US,M2
US,Phillips Hill
Spain,Vizar
Spain,Bernard Magrez
US,Carden
Italy,Castello del Terriccio
France,Château Saint Esteve d'Uchaux
France,Chêne Bleu
US,Cutruzzola
US,Goat Bubbles
Spain,Viña Olabarri
US,Ballard Lane
US,BonAnno
Italy,Cà del Vispo
US,db Winery
France,Domaine A. Machard de Gramont
France,Domaine Champy
France,Domaine Charly Nicolle
Italy,Fattoria Mantellassi
New Zealand,Dog Point
US,Weibel Family
New Zealand,Mission Estate
Italy,Rampa di Fugnano
US,Morovino
Italy,Motta
Italy,Poggiotondo
Chile,Viña Tabalí
France,Domaine Thomas & Fils
US,Bennett Lane
Portugal,Casa Cadaval
Australia,Cullen
Spain,Enrique Mendoza
US,Ermisch
US,Fig
Spain,Francesc Sanchez Bas
US,Madorom
France,Domaine des Rochelles
Italy,Costaruél
Italy,Dal Din
US,Municipal Winemakers
South Africa,DeWaal
Italy,Fattoria di Basciano
US,Simple Math Cellars
Argentina,Viniterra
Italy,Poderi Aldo Conterno
Italy,Luigi Baudana
Australia,Murray Street
US,JCR
US,N. Kendall Wines
US,Prodigal
US,Signal Ridge
US,Amor Fati
US,Casa Smith
Spain,Clunia
France,Domaine de Roche-Guillon
France,Domaine Rossignol-Février Père et Fils
Italy,Vetrère
Mexico,Hacienda La Lomita
Italy,Tenuta Villa Tavernago
Italy,Cantine Ceci
US,CK Mondavi
US,Loken Cellars
US,Philip Carter
Argentina,Bodega El Transito
Italy,Cà Montanari
Italy,Canti
Italy,Prima Mazzo
US,Spellbound
Italy,Signano
Portugal,Terra Silvestre
France,Vins Descombe
US,A Blooming Hill Vineyard
Portugal,Casa de Cambres
US,Director's Cut
Australia,Schwarz Wine Company
France,Bernard et Christophe Richel
US,Vellum
Chile,Cremaschi Furlotti
US,Furthermore
US,Harney Lane
France,Forget-Brimont
Italy,Manzone
US,Narrow Gate
US,Nico
Italy,Russo
US,Saini
US,Six Sigma Ranch
US,Ten Acre
US,Amelle
US,Blue Plate
Chile,Santa Isle
France,Sélection Laurence Féraud
Italy,Tenuta La Badiola
Spain,Comoloco
France,Domaine du Moulin
Germany,Frieden-Berg
France,Vignerons de Buzet
Spain,Marques de Tomares
France,Prieuré de Montézargues
Spain,Parés Baltà
France,Laudun Chusclan
France,Michel Picard
US,Rippey
US,Vasco Urbano
Portugal,Lusovini
Austria,Sepp Moser
US,Stellina
Chile,Altaïr
Germany,Baron Knyphausen
Italy,Weingut Niklas
Italy,Zuani
Italy,SassodiSole
Italy,Tenuta Il Poggione
US,Thistle
US,Kendric
Spain,Marqués de Campo Nuble
Spain,Montecastro
Italy,Innocenti
Italy,La Colombina
Spain,Neo
US,Patit Creek Cellars
US,Robert Pepi
US,Pinot Noir
New Zealand,Woollaston
Greece,Vaeni
US,Peacock Cellars
US,R8
Italy,L'Oca Ciuca
US,Relic
Greece,Skouras
Italy,Fonterenza
Portugal,Herdade dos Templários
New Zealand,Martinborough Vineyard
US,Toretti's
Greece,Tselepos
Italy,Il Fitto
US,Joel Gott
Italy,Marcarini
Italy,Mirus
South Africa,Neethlingshof
US,Newhouse Family
US,Caricature
US,Chandler Reach
France,Château de Farel
France,Château Petit-Freylon
France,Château Pierrousselle
France,Château Puy Mouton
US,Raeburn
US,Reign
US,Robert Ramsay
US,Smith & Hook
South Africa,Boschendal
US,Vortex
US,Wind Rose
France,Gremillet
Italy,Conterno Fantino
US,Ded.Reckoning
South Africa,Protea
Italy,Amalia
US,Avelina
US,Blacksmith
US,C.G. di Arie
Italy,Cantina Caorsa
US,Casa de la Cruz
US,CC
Australia,Zonte's Footstep
France,Mähler-Besse
Argentina,Medrano
Australia,Red Knot
Italy,Maggio Vini
US,The Crusher
France,Vazart Coquart & Fils
Australia,Voyager Estate
US,Enos Vineyard
US,Expression 38
Italy,Tenuta Monte Gorna
US,Di Arie
France,Domaine des Tilleuls
France,Domaine Fouassier
France,Domaine Vacheron
Italy,Lornano
Italy,Losi Querciavalle
US,Westwood
Spain,Remelluri
Italy,Donna Olga
Argentina,Bodega Margot
Spain,Bodegas Ontañón
France,Château de Fontenille
France,Château du Taillan
France,Château Roc de Ségur
France,Kirkland Signature
Italy,A-Mano
Argentina,Bodegas El Porvenir De Los Andes
France,Château le Moulin de la Jaumarde
France,Château l'Escart
US,Olsen Estates
France,Château Trottevieille
Italy,Principe Corsini Fattoria Le Corti
Portugal,Herdade da Comporta
Portugal,Casal do Conde
US,Elkhorn Ridge
Portugal,Félix Rocha
Spain,Finca Nueva
France,Vignobles Sarrail
Chile,Xavier Flouret
US,O'Brien
US,Peterson
US,Scharffenberger
Italy,Cesari
France,De Venoge
France,Charles Heidsieck
Italy,Remo Farina
France,Delamotte
Italy,Girolamo Russo
France,Agrapart & Fils
France,Philipponnat
Italy,Tenuta Santa Maria alla Pieve
US,Toquade
Spain,Bodegas Corral
US,Yates Family Vineyard
Italy,Francone
France,Gitton Père et Fils
US,Lusso Della Terra
US,Keswick Vineyards
US,Narmada
Spain,Federico Paternina
US,Hawkstone
US,Andrew Murray
US,Butterfield Station
Spain,Camboral
US,Rock Wren
US,Hoyt Family Vineyards
US,Scrapbook
US,Michael Florentino
US,Arrow Creek
Spain,Bodegas Escudero
US,Ramspeck
Italy,Sada
US,Shadowbox
New Zealand,Momo
US,Upland Estates
US,Zynthesis
US,Montezuma
US,Nice Pairing
Italy,Poggio alle Querce
US,Alderbrook
US,Jorian Hill
Spain,Quasar
