722016,2006,1,70.6838709677,0.00677419354839,0.21
722016,2006,2,69.3321428571,0.0457142857143,1.28
722016,2006,3,73.4741935484,0.0470967741935,1.46
722016,2006,4,77.77,0.00933333333333,0.28
722016,2006,5,79.7935483871,0.031935483871,0.99
722016,2006,6,84.2966666667,0.0706666666667,2.12
722016,2006,7,83.8838709677,0.272903225806,8.46
722016,2006,8,84.8322580645,0.277096774194,8.59
722016,2006,9,84.1266666667,0.119333333333,3.58
722016,2006,10,80.5451612903,0.15,4.65
722016,2006,11,73.2166666667,0.0206666666667,0.62
722016,2006,12,74.5838709677,0.194838709677,6.04
722016,1999,1,71.02,0.0686666666667,2.06
722016,1999,2,70.7035714286,0.0214285714286,0.6
722016,1999,3,71.6741935484,0.0196774193548,0.61
722016,1999,4,77.93,0.0176666666667,0.53
722016,1999,5,80.8225806452,0.0464516129032,1.44
722016,1999,6,82.5033333333,0.163333333333,4.9
722016,1999,7,84.3161290323,0.0687096774194,2.13
722016,1999,8,84.3966666667,0.246,7.38
722016,1999,9,82.9777777778,0.283333333333,7.65
722016,1999,10,79.4172413793,0.508620689655,14.75
722016,1999,11,74.2833333333,0.0246666666667,0.74
722016,1999,12,71.3,0.00548387096774,0.17
722016,2007,1,73.7193548387,0.0545161290323,1.69
722016,2007,2,69.5142857143,0.140714285714,3.94
722016,2007,3,74.4451612903,0.0493548387097,1.53
722016,2007,4,76.2133333333,0.0896666666667,2.69
722016,2007,5,79.9064516129,0.116129032258,3.6
722016,2007,6,81.5966666667,0.206,6.18
722016,2007,7,84.4451612903,0.181935483871,5.64
722016,2007,8,83.6516129032,0.0961290322581,2.98
722016,2007,9,83.62,0.355333333333,10.66
722016,2007,10,82.1516129032,0.156451612903,4.85
722016,2007,11,75.1214285714,0.00785714285714,0.22
722016,2007,12,75.6741935484,0.0577419354839,1.79
722016,1998,1,74.4548387097,0.0,0.0
722016,1998,2,72.175,0.0,0.0
722016,1998,3,73.2741935484,0.0,0.0
722016,1998,4,79.41,0.0,0.0
722016,1998,5,82.5774193548,0.00354838709677,0.11
722016,1998,6,85.9689655172,0.00172413793103,0.05
722016,1998,7,85.4935483871,0.145806451613,4.52
722016,1998,8,86.0870967742,0.0929032258065,2.88
722016,1998,9,84.2964285714,0.139642857143,3.91
722016,1998,10,81.72,0.097,2.91
722016,1998,11,77.3666666667,0.0833333333333,2.5
722016,1998,12,74.6548387097,0.0293548387097,0.91
722016,1989,1,75.73,0.0,0.0
722016,1989,2,73.9260869565,0.0,0.0
722016,1989,3,75.7761904762,0.0,0.0
722016,2016,1,68.2290322581,0.162580645161,5.04
722016,2016,2,69.1862068966,0.107931034483,3.13
722016,2016,3,75.9838709677,0.0248387096774,0.77
722016,2016,4,77.9033333333,0.0486666666667,1.46
722016,2016,5,81.3580645161,0.0870967741935,2.7
722016,2016,6,84.3,0.109666666667,3.29
722016,2016,7,85.5419354839,0.154193548387,4.78
722016,2016,8,85.1677419355,0.328064516129,10.17
722016,2016,9,84.4166666667,0.0886666666667,2.66
722016,2016,10,80.2129032258,0.116451612903,3.61
722016,2016,11,77.3566666667,0.0233333333333,0.7
722016,2016,12,78.9870967742,0.061935483871,1.92
722016,2001,1,64.1903225806,0.00774193548387,0.24
722016,2001,2,74.8535714286,0.0414285714286,1.16
722016,2001,3,74.3193548387,0.0170967741935,0.53
722016,2001,4,77.0466666667,0.113333333333,3.4
722016,2001,5,78.2516129032,0.163225806452,5.06
722016,2001,6,83.9633333333,0.0426666666667,1.28
722016,2001,7,83.6806451613,0.112580645161,3.49
722016,2001,8,84.9451612903,0.0858064516129,2.66
722016,2001,9,82.64,0.242,7.26
722016,2001,10,79.8032258065,0.227096774194,7.04
722016,2001,11,74.82,0.00866666666667,0.26
722016,2001,12,73.7677419355,0.0438709677419,1.36
722016,1990,9,82.2333333333,0.0,0.0
722016,1990,10,80.9133333333,0.0,0.0
722016,1990,11,75.0384615385,0.0,0.0
722016,1990,12,76.0857142857,0.0,0.0
