031440,2005,1,41.8032258065,0.186451612903,5.78
031440,2005,2,39.375,0.0228571428571,0.64
031440,2005,3,43.4322580645,0.0883870967742,2.74
031440,2005,4,45.82,0.0516666666667,1.55
031440,2005,5,49.5161290323,0.0909677419355,2.82
031440,2005,6,57.1,0.0883333333333,2.65
031440,2005,7,59.1774193548,0.0367741935484,1.14
031440,2005,8,58.3096774194,0.0716129032258,2.22
031440,2005,9,55.4433333333,0.076,2.28
031440,2005,10,51.5451612903,0.194193548387,6.02
031440,2005,11,41.3166666667,0.114666666667,3.44
031440,2005,12,38.8774193548,0.0448387096774,1.39
031440,1994,1,37.4612903226,0.118387096774,3.67
031440,1994,2,34.6607142857,0.0889285714286,2.49
031440,1994,3,40.8580645161,0.138064516129,4.28
031440,1994,4,43.64,0.053,1.59
031440,1994,5,47.564516129,0.0151612903226,0.47
031440,1994,6,54.4366666667,0.073,2.19
031440,1994,7,58.1870967742,0.038064516129,1.18
031440,1994,8,55.9419354839,0.0538709677419,1.67
031440,1994,9,51.648,0.0216,0.54
031440,1994,10,46.8064516129,0.0903225806452,2.8
031440,1994,11,46.9533333333,0.123333333333,3.7
031440,1994,12,39.6870967742,0.198387096774,6.15
031440,2007,1,42.4483870968,0.208387096774,6.46
031440,2007,2,40.275,0.139285714286,3.9
031440,2007,3,43.064516129,0.0967741935484,3.0
031440,2007,4,49.7766666667,0.0213333333333,0.64
031440,2007,5,49.575862069,0.0986206896552,2.86
031440,2007,6,55.3533333333,0.143666666667,4.31
031440,2007,7,56.9129032258,0.178064516129,5.52
031440,2007,8,57.1806451613,0.12,3.72
031440,2007,9,53.6066666667,0.0376666666667,1.13
031440,2007,10,49.7677419355,0.068064516129,2.11
031440,2007,11,44.5566666667,0.100333333333,3.01
031440,2007,12,38.6322580645,0.103225806452,3.2
031440,1996,1,39.8387096774,0.0825806451613,2.56
031440,1996,2,36.1275862069,0.0720689655172,2.09
031440,1996,3,38.0580645161,0.0345161290323,1.07
031440,1996,4,44.9033333333,0.0793333333333,2.38
031440,1996,5,45.9935483871,0.0677419354839,2.1
031440,1996,6,55.4833333333,0.0373333333333,1.12
031440,1996,7,57.6483870968,0.0416129032258,1.29
031440,1996,8,58.6580645161,0.0735483870968,2.28
031440,1996,9,54.11,0.0383333333333,1.15
031440,1996,10,50.1064516129,0.18,5.58
031440,1996,11,38.5266666667,0.0963333333333,2.89
031440,1996,12,36.264516129,0.0593548387097,1.84
031440,1992,1,38.3129032258,0.144838709677,4.49
031440,1992,2,40.6791666667,0.09,2.16
031440,1992,3,43.09,0.148666666667,4.46
031440,1992,4,44.47,0.0956666666667,2.87
031440,1992,5,51.26,0.0263333333333,0.79
031440,1992,6,57.82,0.0203333333333,0.61
031440,1992,7,57.2741935484,0.0638709677419,1.98
031440,1992,8,54.8428571429,0.126785714286,3.55
031440,1992,9,51.7566666667,0.135333333333,4.06
031440,1992,10,41.8741935484,0.0441935483871,1.37
031440,1992,11,41.0366666667,0.140666666667,4.22
031440,1992,12,36.8193548387,0.0532258064516,1.65
031440,2003,1,37.6733333333,0.103333333333,3.1
031440,2003,2,36.8392857143,0.0382142857143,1.07
031440,2003,3,43.1806451613,0.05,1.55
031440,2003,4,47.3,0.0463333333333,1.39
031440,2003,5,50.7225806452,0.0854838709677,2.65
031440,2003,6,57.1066666667,0.0553333333333,1.66
031440,2003,7,60.3933333333,0.0696666666667,2.09
031440,2003,8,59.0903225806,0.0238709677419,0.74
031440,2003,9,54.21,0.0473333333333,1.42
031440,2003,10,45.435483871,0.0106451612903,0.33
031440,2003,11,44.4333333333,0.0703333333333,2.11
031440,2003,12,38.2806451613,0.0729032258065,2.26
031440,1989,5,51.19,0.02,0.6
031440,1989,6,54.7466666667,0.0536666666667,1.61
031440,1989,7,61.1129032258,0.0151612903226,0.47
031440,1989,8,57.1,0.104516129032,3.24
031440,1989,9,53.0576923077,0.0730769230769,1.9
031440,1989,10,50.8178571429,0.0978571428571,2.74
031440,1989,11,41.1233333333,0.0393333333333,1.18
031440,1989,12,34.9689655172,0.0775862068966,2.25
031440,1990,1,41.2333333333,0.178148148148,4.81
031440,1990,2,41.9071428571,0.196785714286,5.51
031440,1990,3,45.1,0.127931034483,3.71
031440,1990,4,45.752,0.0336,0.84
031440,1990,5,51.6761904762,0.0138095238095,0.29
031440,1990,6,53.9933333333,0.0936666666667,2.81
031440,1990,7,57.4838709677,0.0722580645161,2.24
031440,1990,8,57.9806451613,0.0354838709677,1.1
031440,1990,9,51.9466666667,0.037,1.11
031440,1990,10,49.0903225806,0.161935483871,5.02
031440,1990,11,41.2733333333,0.0506666666667,1.52
031440,1990,12,38.6032258065,0.11064516129,3.43
031440,2001,1,34.4064516129,0.058064516129,1.8
031440,2001,2,36.3857142857,0.0953571428571,2.67
031440,2001,3,37.6935483871,0.0654838709677,2.03
031440,2001,4,43.8166666667,0.0576666666667,1.73
031440,2001,5,52.4290322581,0.0322580645161,1.0
031440,2001,6,53.88,0.0546666666667,1.64
031440,2001,7,57.9967741935,0.0848387096774,2.63
031440,2001,8,57.5233333333,0.054,1.62
